date,gos_organ,page
2018-04-06,суды,16
2018-04-07,Роспотребнадзор,1
2018-04-09,МВД,2
2018-04-09,Минкомсвязь,9
2018-04-09,Роскомнадзор,1
2018-04-09,ФНС,26
2018-04-09,суды,46
2018-04-10,МВД,2
2018-04-10,Минкомсвязь,10
2018-04-10,Роскомнадзор,4
2018-04-10,Роспотребнадзор,2
2018-04-10,ФНС,27
2018-04-10,суды,91
2018-04-11,МВД,2
2018-04-11,Минкомсвязь,10
2018-04-11,Роскомнадзор,15
2018-04-11,Роспотребнадзор,1
2018-04-11,ФНС,19
2018-04-11,суды,16
2018-04-12,МВД,4
2018-04-12,Минкомсвязь,10
2018-04-12,ФНС,29
2018-04-12,суды,19
2018-04-13,Минкомсвязь,10
2018-04-13,Роскомнадзор,3
2018-04-13,Роспотребнадзор,3
2018-04-13,ФНС,32
2018-04-13,суды,25
2018-04-16,Генпрокуратура,1
2018-04-16,МВД,3
2018-04-16,Минкомсвязь,9
2018-04-16,Роскомнадзор,3
2018-04-16,ФНС,5
2018-04-16,суды,46
2018-04-17,МВД,4
2018-04-17,Минкомсвязь,10
2018-04-17,Роскомнадзор,3
2018-04-17,Роспотребнадзор,1
2018-04-17,ФНС,17
2018-04-17,суды,19
2018-04-18,Минкомсвязь,9
2018-04-18,Роскомнадзор,5
2018-04-18,суды,34
2018-04-19,Минкомсвязь,10
2018-04-19,Роскомнадзор,10
2018-04-19,ФНС,5
2018-04-19,суды,29
2018-04-20,МВД,5
2018-04-20,Минкомсвязь,9
2018-04-20,Роскомнадзор,7
2018-04-20,Роспотребнадзор,1
2018-04-20,ФНС,5
2018-04-20,суды,53
2018-04-21,МВД,4
2018-04-23,МВД,4
2018-04-23,Минкомсвязь,10
2018-04-23,ФНС,3
2018-04-23,суды,23
2018-04-24,МВД,9
2018-04-24,Минкомсвязь,10
2018-04-24,Роскомнадзор,1
2018-04-24,ФНС,15
2018-04-24,суды,25
2018-04-25,Генпрокуратура,5
2018-04-25,МВД,3
2018-04-25,Минкомсвязь,10
2018-04-25,Роскомнадзор,8
2018-04-25,ФНС,6
2018-04-25,суды,62
2018-04-26,МВД,7
2018-04-26,Минкомсвязь,9
2018-04-26,Роскомнадзор,1
2018-04-26,ФНС,16
2018-04-26,суды,45
2018-04-27,МВД,3
2018-04-27,Минкомсвязь,10
2018-04-27,ФНС,8
2018-04-27,суды,26
2018-04-28,МВД,2
2018-04-28,Минкомсвязь,10
2018-04-28,ФНС,14
2018-04-28,суды,10
2018-05-03,МВД,8
2018-05-03,Минкомсвязь,10
2018-05-03,Роскомнадзор,15
2018-05-03,ФНС,35
2018-05-03,суды,28
2018-05-04,МВД,2
2018-05-04,Минкомсвязь,7
2018-05-04,Роскомнадзор,4
2018-05-04,ФНС,43
2018-05-04,суды,24
2018-05-05,МВД,1
2018-05-05,суды,13
2018-05-07,МВД,5
2018-05-07,Минкомсвязь,10
2018-05-07,ФНС,32
2018-05-07,суды,87
2018-05-08,МВД,4
2018-05-08,Минкомсвязь,9
2018-05-08,ФНС,40
2018-05-08,суды,11
2018-05-10,МВД,3
2018-05-10,Минкомсвязь,10
2018-05-10,ФНС,50
2018-05-10,суды,31
2018-05-11,МВД,1
2018-05-11,Минкомсвязь,10
2018-05-11,ФНС,23
2018-05-11,суды,16
2018-05-14,МВД,1
2018-05-14,Минкомсвязь,9
2018-05-14,Роскомнадзор,16
2018-05-14,ФНС,16
2018-05-14,суды,31
2018-05-15,МВД,1
2018-05-15,Минкомсвязь,19
2018-05-15,Роскомнадзор,15
2018-05-15,ФНС,12
2018-05-15,суды,62
2018-05-16,МВД,2
2018-05-16,Минкомсвязь,20
2018-05-16,Роскомнадзор,29
2018-05-16,ФНС,47
2018-05-16,суды,22
2018-05-17,МВД,1
2018-05-17,Минкомсвязь,18
2018-05-17,Роскомнадзор,27
2018-05-17,ФНС,56
2018-05-17,суды,14
2018-05-18,МВД,5
2018-05-18,Минкомсвязь,20
2018-05-18,ФНС,38
2018-05-18,суды,45
2018-05-21,МВД,4
2018-05-21,Минкомсвязь,23
2018-05-21,Роскомнадзор,16
2018-05-21,ФНС,21
2018-05-21,суды,16
2018-05-22,МВД,2
2018-05-22,Минкомсвязь,29
2018-05-22,Роспотребнадзор,1
2018-05-22,ФНС,46
2018-05-22,суды,68
2018-05-23,МВД,1
2018-05-23,Минкомсвязь,27
2018-05-23,Роскомнадзор,18
2018-05-23,ФНС,35
2018-05-23,суды,6
2018-05-24,Минкомсвязь,24
2018-05-24,Роскомнадзор,6
2018-05-24,Роспотребнадзор,2
2018-05-24,ФНС,48
2018-05-24,суды,53
2018-05-25,МВД,2
2018-05-25,Минкомсвязь,26
2018-05-25,Роскомнадзор,7
2018-05-25,ФНС,49
2018-05-25,суды,17
2018-05-28,Минкомсвязь,39
2018-05-28,Роскомнадзор,10
2018-05-28,ФНС,3
2018-05-28,суды,24
2018-05-29,МВД,3
2018-05-29,Минкомсвязь,33
2018-05-29,Роскомнадзор,5
2018-05-29,Роспотребнадзор,2
2018-05-29,ФНС,37
2018-05-29,суды,59
2018-05-30,Минкомсвязь,28
2018-05-30,Роспотребнадзор,1
2018-05-30,ФНС,133
2018-05-30,суды,10
2018-05-31,Генпрокуратура,1
2018-05-31,МВД,9
2018-05-31,Минкомсвязь,29
2018-05-31,Роскомнадзор,2
2018-05-31,Роспотребнадзор,2
2018-05-31,ФНС,41
2018-05-31,суды,33
2018-06-01,МВД,4
2018-06-01,Минкомсвязь,14
2018-06-01,Роспотребнадзор,4
2018-06-01,ФНС,43
2018-06-01,суды,14
2018-06-02,МВД,1
2018-06-02,Роспотребнадзор,1
2018-06-04,МВД,4
2018-06-04,Роскомнадзор,6
2018-06-04,суды,32
2018-06-05,МВД,3
2018-06-05,Минкомсвязь,66
2018-06-05,Роскомнадзор,16
2018-06-05,Роспотребнадзор,2
2018-06-05,ФНС,101
2018-06-05,суды,13
2018-06-06,МВД,2
2018-06-06,Минкомсвязь,35
2018-06-06,Роскомнадзор,1
2018-06-06,ФНС,57
2018-06-06,суды,24
2018-06-07,МВД,1
2018-06-07,Минкомсвязь,28
2018-06-07,Роскомнадзор,4
2018-06-07,Роспотребнадзор,4
2018-06-07,ФНС,50
2018-06-07,суды,26
2018-06-08,МВД,1
2018-06-08,Минкомсвязь,31
2018-06-08,Роспотребнадзор,1
2018-06-08,ФНС,36
2018-06-08,суды,118
2018-06-09,МВД,1
2018-06-09,Минкомсвязь,22
2018-06-09,Роскомнадзор,8
2018-06-09,Роспотребнадзор,3
2018-06-09,ФНС,28
2018-06-09,суды,11
2018-06-13,МВД,5
2018-06-13,Минкомсвязь,24
2018-06-13,Роскомнадзор,2
2018-06-13,ФНС,47
2018-06-13,суды,15
2018-06-14,Генпрокуратура,1
2018-06-14,МВД,6
2018-06-14,Минкомсвязь,28
2018-06-14,Роскомнадзор,1
2018-06-14,Роспотребнадзор,3
2018-06-14,суды,23
2018-06-15,МВД,6
2018-06-15,Минкомсвязь,18
2018-06-15,Роспотребнадзор,3
2018-06-15,ФНС,35
2018-06-15,суды,7
2018-06-18,МВД,1
2018-06-18,Минкомсвязь,27
2018-06-18,ФНС,3
2018-06-18,суды,17
2018-06-19,Минкомсвязь,26
2018-06-19,ФНС,36
2018-06-19,суды,29
2018-06-20,МВД,7
2018-06-20,Минкомсвязь,9
2018-06-20,Росалкогольрегулирование,1
2018-06-20,Роскомнадзор,11
2018-06-20,ФНС,57
2018-06-20,суды,29
2018-06-21,МВД,8
2018-06-21,Минкомсвязь,38
2018-06-21,Росалкогольрегулирование,1
2018-06-21,Роскомнадзор,2
2018-06-21,Роспотребнадзор,1
2018-06-21,ФНС,86
2018-06-21,суды,23
2018-06-22,МВД,5
2018-06-22,Минкомсвязь,15
2018-06-22,Росалкогольрегулирование,3
2018-06-22,ФНС,21
2018-06-22,суды,26
2018-06-25,МВД,3
2018-06-25,Минкомсвязь,19
2018-06-25,Роскомнадзор,6
2018-06-25,Роспотребнадзор,1
2018-06-25,ФНС,3
2018-06-25,суды,46
2018-06-26,МВД,4
2018-06-26,Минкомсвязь,18
2018-06-26,Роспотребнадзор,1
2018-06-26,ФНС,132
2018-06-26,суды,18
2018-06-27,МВД,9
2018-06-27,Минкомсвязь,25
2018-06-27,Роскомнадзор,5
2018-06-27,ФНС,32
2018-06-27,суды,14
2018-06-28,МВД,1
2018-06-28,Минкомсвязь,24
2018-06-28,Росалкогольрегулирование,1
2018-06-28,Роскомнадзор,12
2018-06-28,ФНС,4
2018-06-28,суды,35
2018-06-29,МВД,2
2018-06-29,Минкомсвязь,23
2018-06-29,Росалкогольрегулирование,1
2018-06-29,Роскомнадзор,3
2018-06-29,ФНС,31
2018-06-29,суды,65
2018-07-02,МВД,22
2018-07-02,Минкомсвязь,24
2018-07-02,Роскомнадзор,6
2018-07-02,ФНС,9
2018-07-02,суды,33
2018-07-03,Минкомсвязь,21
2018-07-03,Роскомнадзор,1
2018-07-03,ФНС,139
2018-07-03,суды,30
2018-07-04,МВД,1
2018-07-04,Минкомсвязь,10
2018-07-04,Росалкогольрегулирование,1
2018-07-04,Роскомнадзор,3
2018-07-04,ФНС,24
2018-07-04,суды,28
2018-07-05,Минкомсвязь,16
2018-07-05,Роскомнадзор,16
2018-07-05,ФНС,41
2018-07-05,суды,13
2018-07-06,МВД,5
2018-07-06,Минкомсвязь,23
2018-07-06,Роскомнадзор,8
2018-07-06,ФНС,31
2018-07-06,суды,30
2018-07-09,МВД,2
2018-07-09,Минкомсвязь,19
2018-07-09,Росалкогольрегулирование,1
2018-07-09,ФНС,11
2018-07-09,суды,26
2018-07-10,МВД,5
2018-07-10,Минкомсвязь,22
2018-07-10,Росалкогольрегулирование,1
2018-07-10,Роскомнадзор,26
2018-07-10,ФНС,22
2018-07-10,суды,17
2018-07-11,МВД,3
2018-07-11,Минкомсвязь,18
2018-07-11,Росалкогольрегулирование,3
2018-07-11,Роскомнадзор,24
2018-07-11,ФНС,42
2018-07-11,суды,46
2018-07-12,Генпрокуратура,1
2018-07-12,МВД,7
2018-07-12,Минкомсвязь,11
2018-07-12,Росалкогольрегулирование,1
2018-07-12,Роскомнадзор,5
2018-07-12,ФНС,32
2018-07-12,суды,12
2018-07-13,МВД,4
2018-07-13,Минкомсвязь,13
2018-07-13,ФНС,42
2018-07-13,суды,23
2018-07-16,МВД,3
2018-07-16,Минкомсвязь,18
2018-07-16,Роскомнадзор,8
2018-07-16,ФНС,44
2018-07-16,суды,24
2018-07-17,МВД,6
2018-07-17,Минкомсвязь,14
2018-07-17,Росалкогольрегулирование,1
2018-07-17,ФНС,99
2018-07-17,суды,20
2018-07-18,МВД,4
2018-07-18,Минкомсвязь,15
2018-07-18,Роскомнадзор,24
2018-07-18,ФНС,107
2018-07-18,суды,29
2018-07-19,МВД,4
2018-07-19,Минкомсвязь,23
2018-07-19,Роскомнадзор,9
2018-07-19,Роспотребнадзор,1
2018-07-19,ФНС,81
2018-07-19,суды,23
2018-07-20,МВД,1
2018-07-20,Минкомсвязь,11
2018-07-20,Роскомнадзор,100
2018-07-20,Роспотребнадзор,1
2018-07-20,ФНС,72
2018-07-20,суды,37
2018-07-23,МВД,6
2018-07-23,Минкомсвязь,32
2018-07-23,ФНС,47
2018-07-23,суды,33
2018-07-24,МВД,2
2018-07-24,Минкомсвязь,17
2018-07-24,ФНС,32
2018-07-24,суды,66
2018-07-25,МВД,5
2018-07-25,ФНС,122
2018-07-25,суды,21
2018-07-26,МВД,7
2018-07-26,Минкомсвязь,27
2018-07-26,Росалкогольрегулирование,1
2018-07-26,ФНС,47
2018-07-26,суды,35
2018-07-27,МВД,2
2018-07-27,Минкомсвязь,13
2018-07-27,ФНС,70
2018-07-27,суды,69
2018-07-29,МВД,1
2018-07-30,МВД,9
2018-07-30,Минкомсвязь,15
2018-07-30,ФНС,10
2018-07-30,суды,34
2018-07-31,МВД,13
2018-07-31,Минкомсвязь,13
2018-07-31,Роскомнадзор,34
2018-07-31,ФНС,16
2018-07-31,суды,39
2018-08-01,МВД,2
2018-08-01,Минкомсвязь,12
2018-08-01,ФНС,37
2018-08-01,суды,25
2018-08-02,МВД,5
2018-08-02,Минкомсвязь,10
2018-08-02,Росалкогольрегулирование,1
2018-08-02,ФНС,10
2018-08-02,суды,25
2018-08-03,МВД,2
2018-08-03,Минкомсвязь,13
2018-08-03,Роскомнадзор,9
2018-08-03,Роспотребнадзор,1
2018-08-03,ФНС,17
2018-08-03,суды,23
2018-08-06,Минкомсвязь,9
2018-08-06,Роскомнадзор,35
2018-08-06,ФНС,30
2018-08-06,суды,23
2018-08-07,МВД,3
2018-08-07,Минкомсвязь,8
2018-08-07,Росалкогольрегулирование,1
2018-08-07,Роскомнадзор,20
2018-08-07,ФНС,42
2018-08-07,суды,24
2018-08-08,МВД,6
2018-08-08,Минкомсвязь,13
2018-08-08,Роскомнадзор,78
2018-08-08,ФНС,57
2018-08-08,суды,30
2018-08-09,МВД,21
2018-08-09,Минкомсвязь,19
2018-08-09,Росалкогольрегулирование,1
2018-08-09,Роскомнадзор,18
2018-08-09,ФНС,61
2018-08-09,суды,5
2018-08-10,МВД,2
2018-08-10,Минкомсвязь,11
2018-08-10,Росалкогольрегулирование,1
2018-08-10,Роскомнадзор,2
2018-08-10,Роспотребнадзор,1
2018-08-10,ФНС,72
2018-08-10,суды,21
2018-08-13,Минкомсвязь,12
2018-08-13,Роскомнадзор,5
2018-08-13,ФНС,14
2018-08-13,суды,23
2018-08-14,МВД,18
2018-08-14,Минкомсвязь,20
2018-08-14,Росалкогольрегулирование,2
2018-08-14,Роскомнадзор,2
2018-08-14,ФНС,65
2018-08-14,суды,109
2018-08-15,МВД,6
2018-08-15,Минкомсвязь,19
2018-08-15,Роскомнадзор,6
2018-08-15,Роспотребнадзор,1
2018-08-15,ФНС,38
2018-08-15,суды,34
2018-08-16,МВД,5
2018-08-16,Минкомсвязь,16
2018-08-16,Роскомнадзор,9
2018-08-16,ФНС,19
2018-08-16,суды,18
2018-08-17,Генпрокуратура,3
2018-08-17,Минкомсвязь,7
2018-08-17,Роскомнадзор,29
2018-08-17,ФНС,22
2018-08-17,суды,101
2018-08-19,суды,1
2018-08-20,МВД,2
2018-08-20,Минкомсвязь,12
2018-08-20,Росалкогольрегулирование,1
2018-08-20,Роскомнадзор,3
2018-08-20,ФНС,1
2018-08-20,суды,18
2018-08-21,Минкомсвязь,12
2018-08-21,Роскомнадзор,15
2018-08-21,ФНС,71
2018-08-21,суды,16
2018-08-22,МВД,5
2018-08-22,Минкомсвязь,13
2018-08-22,Роскомнадзор,10
2018-08-22,ФНС,24
2018-08-22,суды,30
2018-08-23,МВД,2
2018-08-23,Минкомсвязь,12
2018-08-23,Роскомнадзор,28
2018-08-23,ФНС,18
2018-08-23,суды,16
2018-08-24,МВД,4
2018-08-24,Минкомсвязь,19
2018-08-24,Роскомнадзор,8
2018-08-24,ФНС,33
2018-08-24,суды,239
2018-08-25,МВД,2
2018-08-27,МВД,10
2018-08-27,Минкомсвязь,26
2018-08-27,Роскомнадзор,5
2018-08-27,ФНС,38
2018-08-27,суды,12
2018-08-28,МВД,3
2018-08-28,Минкомсвязь,15
2018-08-28,Роскомнадзор,41
2018-08-28,ФНС,60
2018-08-28,суды,14
2018-08-29,Генпрокуратура,1
2018-08-29,МВД,1
2018-08-29,Минкомсвязь,20
2018-08-29,Роскомнадзор,5
2018-08-29,ФНС,62
2018-08-29,суды,10
2018-08-30,МВД,6
2018-08-30,Минкомсвязь,17
2018-08-30,Роскомнадзор,32
2018-08-30,ФНС,80
2018-08-30,суды,12
2018-08-31,МВД,6
2018-08-31,Минкомсвязь,12
2018-08-31,Росалкогольрегулирование,1
2018-08-31,Роскомнадзор,19
2018-08-31,ФНС,80
2018-08-31,суды,32
2018-09-03,Минкомсвязь,22
2018-09-03,Росалкогольрегулирование,1
2018-09-03,Роскомнадзор,29
2018-09-03,ФНС,58
2018-09-03,суды,31
2018-09-04,МВД,18
2018-09-04,Минкомсвязь,17
2018-09-04,Роскомнадзор,18
2018-09-04,ФНС,64
2018-09-04,суды,7
2018-09-05,МВД,2
2018-09-05,Минкомсвязь,13
2018-09-05,Росалкогольрегулирование,1
2018-09-05,Роскомнадзор,2
2018-09-05,ФНС,48
2018-09-05,суды,15
2018-09-06,МВД,7
2018-09-06,Минкомсвязь,11
2018-09-06,Росалкогольрегулирование,1
2018-09-06,Роскомнадзор,11
2018-09-06,ФНС,85
2018-09-06,суды,13
2018-09-07,МВД,5
2018-09-07,Минкомсвязь,19
2018-09-07,Роскомнадзор,3
2018-09-07,ФНС,117
2018-09-07,суды,24
2018-09-10,МВД,2
2018-09-10,Минкомсвязь,17
2018-09-10,Роскомнадзор,26
2018-09-10,ФНС,30
2018-09-10,суды,6
2018-09-11,МВД,28
2018-09-11,Минкомсвязь,6
2018-09-11,Роскомнадзор,7
2018-09-11,ФНС,47
2018-09-11,суды,84
2018-09-12,МВД,4
2018-09-12,Минкомсвязь,6
2018-09-12,Роскомнадзор,21
2018-09-12,ФНС,53
2018-09-12,суды,17
2018-09-13,МВД,4
2018-09-13,Минкомсвязь,7
2018-09-13,Роскомнадзор,1
2018-09-13,Роспотребнадзор,3
2018-09-13,ФНС,71
2018-09-13,суды,36
2018-09-14,Минкомсвязь,7
2018-09-14,Роскомнадзор,21
2018-09-14,ФНС,2
2018-09-14,суды,32
2018-09-16,МВД,1
2018-09-17,Минкомсвязь,24
2018-09-17,ФНС,114
2018-09-17,суды,17
2018-09-18,МВД,7
2018-09-18,Минкомсвязь,13
2018-09-18,Роскомнадзор,24
2018-09-18,ФНС,23
2018-09-18,суды,24
2018-09-19,МВД,2
2018-09-19,Минкомсвязь,28
2018-09-19,Росалкогольрегулирование,1
2018-09-19,Роспотребнадзор,1
2018-09-19,ФНС,34
2018-09-19,суды,65
2018-09-20,МВД,5
2018-09-20,Минкомсвязь,13
2018-09-20,Роскомнадзор,61
2018-09-20,Роспотребнадзор,1
2018-09-20,ФНС,52
2018-09-20,суды,18
2018-09-21,МВД,2
2018-09-21,Минкомсвязь,12
2018-09-21,ФНС,48
2018-09-21,суды,31
2018-09-24,МВД,1
2018-09-24,Минкомсвязь,22
2018-09-24,Роскомнадзор,3
2018-09-24,ФНС,60
2018-09-24,суды,113
2018-09-25,МВД,2
2018-09-25,Минкомсвязь,12
2018-09-25,Роскомнадзор,27
2018-09-25,Роспотребнадзор,1
2018-09-25,ФНС,38
2018-09-25,суды,17
2018-09-26,Роскомнадзор,40
2018-09-26,Роспотребнадзор,6
2018-09-26,ФНС,67
2018-09-26,суды,17
2018-09-27,Минкомсвязь,14
2018-09-27,Роскомнадзор,37
2018-09-27,Роспотребнадзор,3
2018-09-27,ФНС,9
2018-09-27,суды,73
2018-09-28,МВД,3
2018-09-28,Минкомсвязь,27
2018-09-28,Роскомнадзор,15
2018-09-28,Роспотребнадзор,1
2018-09-28,ФНС,157
2018-09-28,суды,10
2018-09-30,суды,1
2018-10-01,МВД,16
2018-10-01,Минкомсвязь,16
2018-10-01,Роскомнадзор,18
2018-10-01,Роспотребнадзор,2
2018-10-01,ФНС,38
2018-10-01,суды,29
2018-10-02,МВД,6
2018-10-02,Минкомсвязь,6
2018-10-02,Росалкогольрегулирование,1
2018-10-02,Роскомнадзор,20
2018-10-02,Роспотребнадзор,2
2018-10-02,ФНС,41
2018-10-02,суды,17
2018-10-03,МВД,1
2018-10-03,Минкомсвязь,14
2018-10-03,Роскомнадзор,7
2018-10-03,ФНС,37
2018-10-03,суды,16
2018-10-04,Минкомсвязь,37
2018-10-04,Росалкогольрегулирование,1
2018-10-04,Роскомнадзор,4
2018-10-04,ФНС,67
2018-10-04,суды,9
2018-10-05,МВД,3
